"ObservationDate","Country/Region","Confirmed","Deaths","Recovered","Date","Low","Open","High","Close","Adjusted Close"
"07/09/2020","US","79656","1477","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","11188","230","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","7336","101","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","237792","3200","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","67988","1937","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","33908","809","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/09/2020","US","1769","21","0","09-07-2020","88.55999755859375","89.6500015258789","90.4000015258789","89.91999816894531","89.24646759033203"
"07/10/2020","US","116892","2082","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","319276","6958","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","36191","1724","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","49","0","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","10743","568","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","111217","2965","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","9929","101","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","152899","7345","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","40767","1533","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","20777","286","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","25908","579","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","400299","32331","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","19092","416","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","0","0","983185","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/10/2020","US","17312","997","0","10-07-2020","88.56999969482422","89.8499984741211","89.87000274658203","89.41999816894531","88.75021362304688"
"07/12/2020","US","54781","1121","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","331786","7055","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","269811","4242","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","155048","7388","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","51612","2694","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","18981","297","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","1758","29","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","27683","593","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","6054","391","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","33","2","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","99794","6904","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","263551","3432","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","29484","215","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","70670","1966","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/12/2020","US","4244","96","0","07-12-2020","114.12000274658203","115.19999694824219","116.44000244140625","114.4000015258789","113.74784088134766"
"07/13/2020","US","37236","1727","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","282435","4277","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","312","5","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","155931","7394","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","19645","298","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","42772","1542","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","1843","32","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","21399","288","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","28515","593","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","4442","87","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","33","2","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","100330","6911","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","17487","1004","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/13/2020","US","270707","3505","0","13-07-2020","88.6500015258789","89.97000122070312","91.23999786376953","89.26000213623047","88.59141540527344"
"07/14/2020","US","353610","7254","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","12969","581","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","312","5","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","1264","22","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","52685","2709","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","20223","635","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","82042","3445","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","3566","114","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","74260","3334","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","112130","8340","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","77864","6326","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","4493","88","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","36","2","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","67995","2796","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/14/2020","US","1305","56","0","14-07-2020","88.06999969482422","88.83000183105469","90.79000091552734","90.69000244140625","90.01071166992188"
"07/15/2020","US","60194","1211","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","131354","2434","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","13050","581","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","11026","571","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","127838","3091","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","313","5","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","12449","110","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","84131","3461","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","43742","1558","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","30995","1131","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","30468","618","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","15841","557","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","4565","88","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","36","2","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","102269","6957","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","7652","111","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","1318","56","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","38727","827","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/15/2020","US","1985","22","0","15-07-2020","91.08000183105469","91.73999786376953","93.05999755859375","92.87999725341797","92.18429565429688"
"07/16/2020","US","38726","1745","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","315775","4677","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","159082","7452","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","79839","6348","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","31831","1133","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","70601","2829","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","23440","438","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","103075","6984","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","306424","3915","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","1325","56","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/16/2020","US","45052","1435","0","16-07-2020","92.05999755859375","92.9800033569336","93.20999908447266","92.86000061035156","92.1644515991211"
"07/17/2020","US","1771","17","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","31762","353","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","381075","7609","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","13337","581","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","135192","3132","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","21388","306","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","80593","6355","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","33295","637","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","6165","395","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","16456","565","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","4792","90","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","37","2","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","0","0","1107204","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/17/2020","US","32572","235","0","17-07-2020","92.69000244140625","93.41000366210938","94.51000213623047","94.37000274658203","93.66313934326172"
"07/20/2020","US","69236","1291","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","1990","18","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","33927","363","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","405371","7778","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","48055","4406","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","13624","586","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","15268","122","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","57206","2771","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","39343","798","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","22656","312","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","3711","117","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","82395","6373","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","43889","1358","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","2620","39","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","25436","452","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","106405","7025","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","12461","180","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","34526","247","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","1360","56","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/20/2020","US","78375","2031","0","20-07-2020","94.76000213623047","94.91000366210938","96.22000122070312","95.20999908447266","94.4968490600586"
"07/21/2020","US","70600","1303","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","416450","7893","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","49","0","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","57916","2780","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","22929","316","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","96583","3498","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","3723","118","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","36222","1161","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","2711","40","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","5207","94","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","26326","461","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","12940","180","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","17986","1017","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","8019","118","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","1366","56","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/21/2020","US","79371","2048","0","21-07-2020","95.16000366210938","95.56999969482422","96.44999694824219","96.0199966430664","95.30077362060547"
"07/22/2020","US","103","3","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","58673","2793","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","47961","1592","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","47071","1423","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","5367","96","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","38","2","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","108187","7077","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","75042","1285","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","8077","119","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","364292","4738","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/22/2020","US","35578","260","0","22-07-2020","95.80999755859375","96.36000061035156","96.87999725341797","96.3499984741211","95.62830352783203"
"07/23/2020","US","48232","4410","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","13924","590","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","389868","5518","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","101650","3574","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","84431","6395","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","48053","1436","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","2909","43","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","107125","1756","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","38","2","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","27969","477","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","15713","273","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","0","0","1233269","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","36099","267","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","336","7","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/23/2020","US","45899","878","0","23-07-2020","96.31999969482422","96.58999633789062","98.08999633789062","96.66000366210938","95.93598937988281"
"07/24/2020","US","42980","1790","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","48776","4413","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","49","0","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","103","3","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","60598","2814","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","3757","118","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","85072","6400","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","49488","1606","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","109728","1789","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","381162","5116","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","36962","273","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","51870","1510","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","46917","878","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/24/2020","US","2405","25","0","24-07-2020","93.87000274658203","95.9800033569336","96.22000122070312","94.80999755859375","94.09984588623047"
"07/27/2020","US","11858","582","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","349","5","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","62907","2839","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","42696","836","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","25805","335","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","51803","1616","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","52781","1498","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","3380","47","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","85177","3082","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","32685","496","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","17088","289","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","15431","201","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","5999","104","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/27/2020","US","2520","25","0","27-07-2020","94.9000015258789","94.95999908447266","97.54000091552734","97.2699966430664","96.54141235351562"
"07/28/2020","US","82698","1491","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","2774","22","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","45314","1807","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","49","0","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","1757","26","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","19220","160","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","174968","7638","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","26055","340","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","3838","121","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","116182","8551","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","87958","6421","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","46214","1245","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","25157","321","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
"07/28/2020","US","6500","409","0","28-07-2020","95.19999694824219","96.9800033569336","97.25","95.30000305175781","94.58617401123047"
